,Unnamed: 0,business_code_x,cust_number_x,total_open_amount_x,cust_payment_terms_x,document_create_date_day,document_create_date_month,document_create_date_year,document_create_date_quarter,delay,Payment date prediction,Aging_Bucket,business_code_y,cust_number_y,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount_y,baseline_create_date,cust_payment_terms_y,invoice_id,isOpen
9273,46501,2,1,20240.7,10524.0,25,3,2020,1,0,2020-04-09,0 days,U001,0200769623,WAL-MAR in,,2020.0,1930700326.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,,20240.7,2020-03-25,NAH4,1930700326.0,1
9274,46508,2,38,55262.41,15506.0,3,5,2020,2,2,2020-05-20,1-15days,U001,200793568,SUPE us,,2020.0,1930853171.0,2020-05-03,2020-05-03,2020-05-03,2020-05-18,USD,RV,1.0,,55262.41,2020-05-03,NAA8,1930853171.0,1
9275,46522,2,1,22748.8,10524.0,17,4,2020,2,0,2020-05-02,0 days,U001,0200769623,WAL-MAR co,,2020.0,1930797807.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,,22748.8,2020-04-17,NAH4,1930797807.0,1
9276,46530,2,1,17048.62,10524.0,21,3,2020,1,0,2020-04-05,0 days,U001,0200769623,WAL-MAR systems,,2020.0,1930682877.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,1.0,,17048.62,2020-03-21,NAH4,1930682877.0,1
9277,46535,2,4,77658.41,1354.0,1,5,2020,2,0,2020-05-16,0 days,U001,0200762301,C&S WH trust,,2020.0,1930846659.0,2020-05-01,2020-05-01,2020-05-01,2020-05-16,USD,RV,1.0,,77658.41,2020-05-01,NAC6,1930846659.0,1
9278,46537,2,2,1864.4,1354.0,16,3,2020,1,1,2020-04-02,1-15days,U001,200762301,C&S WH systems,,2020.0,1930654286.0,2020-03-17,2020-03-16,2020-03-17,2020-04-01,USD,RV,1.0,,1864.4,2020-03-17,NAC6,1930654286.0,1
9279,46539,2,1,75460.21,15506.0,7,4,2020,2,-1,2020-04-22,0 days,U001,0200778998,CE us,,2020.0,1930759764.0,2020-04-08,2020-04-07,2020-04-08,2020-04-23,USD,RV,1.0,,75460.21,2020-04-08,NAA8,1930759764.0,1
9280,46550,0,9,12371.6965,2968.0,6,4,2020,2,2,2020-04-26,1-15days,CA02,0140104249,SOB llc,,2020.0,2960626069.0,2020-04-06,2020-04-06,2020-04-06,2020-04-24,CAD,RV,1.0,,15300.02,2020-04-14,CA10,2960626069.0,1
9281,46551,2,4,10847.52,1354.0,5,5,2020,2,0,2020-05-21,0 days,U001,0200762301,C&S WH co,,2020.0,1930858115.0,2020-05-06,2020-05-05,2020-05-06,2020-05-21,USD,RV,1.0,,10847.52,2020-05-06,NAC6,1930858115.0,1
9282,46552,2,38,71736.83,15506.0,29,4,2020,2,0,2020-05-16,0 days,U001,200793568,SUPE corp,,2020.0,1930838339.0,2020-05-01,2020-04-29,2020-05-01,2020-05-16,USD,RV,1.0,,71736.83,2020-05-01,NAA8,1930838339.0,1
9283,46553,0,1,57933.53861475409,2968.0,16,4,2020,2,4,2020-05-01,1-15days,CA02,0140104429,COSTCO corp,,2020.0,2960627596.0,2020-04-15,2020-04-16,2020-04-15,2020-04-27,CAD,RV,1.0,,71646.14,2020-04-17,CA10,2960627596.0,1
9284,46555,2,1,8157.01,29.0,13,3,2020,1,5,2020-05-22,1-15days,U001,0140142846,MONDE associates,,2020.0,1930650617.0,2020-03-18,2020-03-13,2020-03-18,2020-05-17,USD,RV,1.0,,8157.01,2020-03-18,NACB,1930650617.0,1
9285,46558,0,1,53242.65834016393,2968.0,1,3,2020,1,18,2020-03-31,16-30days,CA02,0140106372,G T  systems,,2020.0,2960617783.0,2020-03-01,2020-03-01,2020-03-01,2020-03-13,CAD,RV,1.0,,65844.95,2020-03-03,CA10,2960617783.0,1
9286,46562,2,1,8793.09,950.0,31,3,2020,1,7,2020-04-24,1-15days,U001,0200794332,COST us,,2020.0,1930726052.0,2020-04-02,2020-03-31,2020-04-02,2020-04-17,USD,RV,1.0,,8793.09,2020-04-02,NAAX,1930726052.0,1
9287,46572,2,2,12874.7,15506.0,26,3,2020,1,1,2020-04-11,1-15days,U001,0200739534,OK trust,,2020.0,1930708627.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,,12874.7,2020-03-26,NAA8,1930708627.0,1
9288,46583,2,1,2173.16,10524.0,8,5,2020,2,2,2020-05-25,1-15days,U001,200769623,WAL-MAR us,,2020.0,1930878034.0,2020-05-08,2020-05-08,2020-05-08,2020-05-23,USD,RV,1.0,,2173.16,2020-05-08,NAH4,1930878034.0,1
9289,46600,2,1,30292.63,15506.0,19,3,2020,1,0,2020-04-09,0 days,U001,0200915438,GROC llc,,2020.0,1930672998.0,2020-03-25,2020-03-19,2020-03-25,2020-04-09,USD,RV,1.0,,30292.63,2020-03-25,NAA8,1930672998.0,1
9290,46603,2,156,15170.72,10524.0,9,3,2020,1,0,2020-03-25,0 days,U001,0200759878,SA foundation,,2020.0,1930624546.0,2020-03-10,2020-03-09,2020-03-10,2020-03-25,USD,RV,1.0,,15170.72,2020-03-10,NAH4,1930624546.0,1
9291,46623,2,1,471.56,10524.0,20,4,2020,2,3,2020-05-08,1-15days,U001,0200769623,WAL-MAR associates,,2020.0,1930802959.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,1.0,,471.56,2020-04-20,NAH4,1930802959.0,1
9292,46627,2,156,3193.32,10524.0,17,4,2020,2,4,2020-05-07,1-15days,U001,0200759878,SA co,,2020.0,1930797098.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,,3193.32,2020-04-18,NAH4,1930797098.0,1
9293,46632,2,2,20218.97,15506.0,6,4,2020,2,0,2020-04-28,0 days,U001,0200550425,BIG APP ,,2020.0,1930754339.0,2020-04-13,2020-04-06,2020-04-13,2020-04-28,USD,RV,1.0,,20218.97,2020-04-13,NAA8,1930754339.0,1
9294,46640,2,4,2156.43,590.0,2,3,2020,1,-4,2020-05-03,0 days,U001,0200762301,C&S WH co,,2020.0,1930586907.0,2020-03-03,2020-03-02,2020-03-03,2020-05-07,USD,RV,1.0,,2156.43,2020-03-03,NAGD,1930586907.0,1
9295,46643,2,1,48401.79,10524.0,10,3,2020,1,0,2020-03-25,0 days,U001,0200769623,WAL-MAR trust,,2020.0,1930632848.0,2020-03-10,2020-03-10,2020-03-10,2020-03-25,USD,RV,1.0,,48401.79,2020-03-10,NAH4,1930632848.0,1
9296,46650,2,12,34938.58,15506.0,26,3,2020,1,0,2020-04-11,0 days,U001,0200744019,TARG in,,2020.0,1930708214.0,2020-03-27,2020-03-26,2020-03-27,2020-04-11,USD,RV,1.0,,34938.58,2020-03-27,NAA8,1930708214.0,1
9297,46656,2,38,72073.15,15506.0,12,3,2020,1,0,2020-03-28,0 days,U001,200793568,SUPE trust,,2020.0,1930642159.0,2020-03-13,2020-03-12,2020-03-13,2020-03-28,USD,RV,1.0,,72073.15,2020-03-13,NAA8,1930642159.0,1
9298,46660,2,5,14282.04,590.0,22,3,2020,1,-37,2020-04-20,0 days,U001,0200148860,DOLLA trust,,2020.0,1930686175.0,2020-03-23,2020-03-22,2020-03-23,2020-05-27,USD,RV,1.0,,14282.04,2020-03-23,NAGD,1930686175.0,1
9299,46662,2,1,28675.59,10524.0,4,3,2020,1,0,2020-03-19,0 days,U001,0200769623,WAL-MAR foundation,,2020.0,1930599425.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,,28675.59,2020-03-04,NAH4,1930599425.0,1
9300,46664,2,1,105947.49,15506.0,21,3,2020,1,0,2020-04-05,0 days,U001,0200704045,RA corporation,,2020.0,1930682606.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,1.0,,105947.49,2020-03-21,NAA8,1930682606.0,1
9301,46665,2,3,6971.32,15506.0,18,3,2020,1,0,2020-04-02,0 days,U001,0200705742,DOT foundation,,2020.0,1930666390.0,2020-03-18,2020-03-18,2020-03-18,2020-04-02,USD,RV,1.0,,6971.32,2020-03-18,NAA8,1930666390.0,1
9302,46666,2,1,18853.68,15506.0,13,3,2020,1,1,2020-03-29,1-15days,U001,0200881076,ALBERT in,,2020.0,1930650647.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,1.0,,18853.68,2020-03-13,NAA8,1930650647.0,1
9303,46671,2,1,1898.2,10524.0,2,5,2020,2,1,2020-05-19,1-15days,U001,0200769623,WAL-MAR llc,,2020.0,1930849404.0,2020-05-03,2020-05-02,2020-05-03,2020-05-18,USD,RV,1.0,,1898.2,2020-05-03,NAH4,1930849404.0,1
9304,46679,2,2,95529.5,15506.0,6,4,2020,2,0,2020-04-22,0 days,U001,0200761734,H E BUT systems,,2020.0,1930755447.0,2020-04-07,2020-04-06,2020-04-07,2020-04-22,USD,RV,1.0,,95529.5,2020-04-07,NAA8,1930755447.0,1
9305,46686,2,1,10736.26,10524.0,4,3,2020,1,0,2020-03-20,0 days,U001,0200769623,WAL-MAR corporation,,2020.0,1930597771.0,2020-03-05,2020-03-04,2020-03-05,2020-03-20,USD,RV,1.0,,10736.26,2020-03-05,NAH4,1930597771.0,1
9306,46687,2,1,58587.14,1354.0,30,4,2020,2,1,2020-05-17,1-15days,U001,0200790107,ROU corp,,2020.0,1930843332.0,2020-05-01,2020-04-30,2020-05-01,2020-05-16,USD,RV,1.0,,58587.14,2020-05-01,NAC6,1930843332.0,1
9307,46688,2,5,63.33,15506.0,1,3,2020,1,6,2020-03-23,1-15days,U001,0200726979,BJ'S  co,,2020.0,1930586000.0,2020-03-02,2020-03-01,2020-03-02,2020-03-17,USD,RV,1.0,,63.33,2020-03-02,NAA8,1930586000.0,1
9308,46692,2,3,21706.19,15506.0,19,3,2020,1,2,2020-04-06,1-15days,U001,0200797984,PIGGLY llc,,2020.0,1930673230.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,1.0,,21706.19,2020-03-20,NAA8,1930673230.0,1
9309,46697,2,1,6589.04,15506.0,24,3,2020,1,0,2020-04-08,0 days,U001,0200704045,RA corporation,,2020.0,1930693805.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,,6589.04,2020-03-24,NAA8,1930693805.0,1
9310,46703,2,1,32498.68,10524.0,11,3,2020,1,0,2020-03-27,0 days,U001,0200769623,WAL-MAR in,,2020.0,1930636666.0,2020-03-12,2020-03-11,2020-03-12,2020-03-27,USD,RV,1.0,,32498.68,2020-03-12,NAH4,1930636666.0,1
9311,46710,2,156,18654.76,10524.0,15,4,2020,2,0,2020-04-30,0 days,U001,0200759878,SA llc,,2020.0,1930787843.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,1.0,,18654.76,2020-04-15,NAH4,1930787843.0,1
9312,46718,2,2,3897.6,15506.0,5,3,2020,1,0,2020-03-24,0 days,U001,0200696090,UNITE trust,,2020.0,1930604875.0,2020-03-09,2020-03-05,2020-03-09,2020-03-24,USD,RV,1.0,,3897.6,2020-03-09,NAA8,1930604875.0,1
9313,46726,2,4,58708.47,10524.0,17,3,2020,1,0,2020-04-02,0 days,U001,200759878,SA co,,2020.0,1930662129.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,1.0,,58708.47,2020-03-18,NAH4,1930662129.0,1
9314,46729,2,1,9659.62,950.0,3,4,2020,2,5,2020-04-24,1-15days,U001,0200794332,COST systems,,2020.0,1930740705.0,2020-04-04,2020-04-03,2020-04-04,2020-04-19,USD,RV,1.0,,9659.62,2020-04-04,NAAX,1930740705.0,1
9315,46735,2,4,58718.52,28.0,27,3,2020,1,1,2020-05-12,1-15days,U001,0200149567,RESER llc,,2020.0,1930710482.0,2020-03-27,2020-03-27,2020-03-27,2020-05-11,USD,RV,1.0,,58718.52,2020-03-27,NABG,1930710482.0,1
9316,46736,2,1,50461.26,10524.0,24,4,2020,2,0,2020-05-11,0 days,U001,0200769623,WAL-MAR ,,2020.0,1930822897.0,2020-04-26,2020-04-24,2020-04-26,2020-05-11,USD,RV,1.0,,50461.26,2020-04-26,NAH4,1930822897.0,1
9317,46737,2,12,1717.25,15506.0,24,3,2020,1,22,2020-04-30,16-30days,U001,0200744019,TARG us,,2020.0,1930690921.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,,1717.25,2020-03-24,NAA8,1930690921.0,1
9318,46746,0,1,1214.195520491803,2968.0,17,4,2020,2,4,2020-05-02,1-15days,CA02,140106408,WAL-M corp,,2020.0,2960628846.0,2020-04-17,2020-04-17,2020-04-17,2020-04-28,CAD,RV,1.0,,1501.59,2020-04-18,CA10,2960628846.0,1
9319,46748,2,7,13006.62,15506.0,3,3,2020,1,0,2020-03-19,0 days,U001,0200776463,KROGE co,,2020.0,1930594372.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,,13006.62,2020-03-04,NAA8,1930594372.0,1
9320,46749,0,1,45692.828290983605,2968.0,10,3,2020,1,16,2020-04-07,16-30days,CA02,0140104429,COSTCO foundation,,2020.0,2960619158.0,2020-03-10,2020-03-10,2020-03-10,2020-03-22,CAD,RV,1.0,,56508.11,2020-03-12,CA10,2960619158.0,1
9321,46751,2,19,42546.11,15506.0,13,3,2020,1,1,2020-03-28,1-15days,U001,0200943275,US  foundation,,2020.0,1930646487.0,2020-03-12,2020-03-13,2020-03-12,2020-03-27,USD,RV,1.0,,42546.11,2020-03-12,NAA8,1930646487.0,1
9322,46760,2,3,76596.54,15506.0,6,4,2020,2,1,2020-04-22,1-15days,U001,0200793830,M llc,,2020.0,1930752417.0,2020-04-06,2020-04-06,2020-04-06,2020-04-21,USD,RV,1.0,,76596.54,2020-04-06,NAA8,1930752417.0,1
9323,46766,2,4,62370.03,1354.0,22,4,2020,2,0,2020-05-07,0 days,U001,0200762301,C&S WH co,,2020.0,1930816269.0,2020-04-22,2020-04-22,2020-04-22,2020-05-07,USD,RV,1.0,,62370.03,2020-04-22,NAC6,1930816269.0,1
9324,46778,2,4,79934.73,1354.0,28,2,2020,1,0,2020-03-14,0 days,U001,0200762301,C&S WH us,,2020.0,1930581637.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,,79934.73,2020-02-28,NAC6,1930581637.0,1
9325,46780,2,2,59667.51,15506.0,12,3,2020,1,0,2020-03-29,0 days,U001,0200761734,H E BUT us,,2020.0,1930645460.0,2020-03-14,2020-03-12,2020-03-14,2020-03-29,USD,RV,1.0,,59667.51,2020-03-14,NAA8,1930645460.0,1
9326,46785,2,1,13073.73,10524.0,7,3,2020,1,0,2020-03-23,0 days,U001,0200769623,WAL-MAR foundation,,2020.0,1930619557.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,1.0,,13073.73,2020-03-08,NAH4,1930619557.0,1
9327,46793,2,1,49484.88,10524.0,27,2,2020,1,0,2020-03-13,0 days,U001,0200769623,WAL-MAR in,,2020.0,1930576563.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1.0,,49484.88,2020-02-27,NAH4,1930576563.0,1
9328,46800,2,1,92860.95,1354.0,25,4,2020,2,0,2020-05-10,0 days,U001,0200790107,ROU corp,,2020.0,1930825698.0,2020-04-25,2020-04-25,2020-04-25,2020-05-10,USD,RV,1.0,,92860.95,2020-04-25,NAC6,1930825698.0,1
9329,46804,0,6,15058.45350819672,2968.0,6,5,2020,2,1,2020-05-19,1-15days,CA02,0140106408,WAL-M co,,2020.0,2960632638.0,2020-05-06,2020-05-06,2020-05-06,2020-05-18,CAD,RV,1.0,,18622.72,2020-05-08,CA10,2960632638.0,1
9330,46806,2,1,17920.74,15506.0,6,5,2020,2,1,2020-05-24,1-15days,U001,200744019,TARG corporation,,2020.0,1930862540.0,2020-05-08,2020-05-06,2020-05-08,2020-05-23,USD,RV,1.0,,17920.74,2020-05-08,NAA8,1930862540.0,1
9331,46811,2,7,17366.85,15506.0,10,3,2020,1,2,2020-03-30,1-15days,U001,0200126819,MCLANE ,,2020.0,1930630727.0,2020-03-13,2020-03-10,2020-03-13,2020-03-28,USD,RV,1.0,,17366.85,2020-03-13,NAA8,1930630727.0,1
9332,46819,2,5,367.28,15506.0,7,3,2020,1,1,2020-03-24,1-15days,U001,0200726979,BJ'S  associates,,2020.0,1930619690.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,1.0,,367.28,2020-03-08,NAA8,1930619690.0,1
9333,46826,2,1,1898.9,10524.0,19,3,2020,1,0,2020-04-04,0 days,U001,0200769623,WAL-MAR us,,2020.0,1930671136.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,1.0,,1898.9,2020-03-20,NAH4,1930671136.0,1
9334,46828,2,6,71622.82,15506.0,21,4,2020,2,0,2020-05-06,0 days,U001,0200780383,MEIJ trust,,2020.0,1930800784.0,2020-04-21,2020-04-21,2020-04-21,2020-05-06,USD,RV,1.0,,71622.82,2020-04-21,NAA8,1930800784.0,1
9335,46829,2,1,16704.96,15506.0,17,4,2020,2,0,2020-05-07,0 days,U001,0100000222,SMITHFIE llc,,2020.0,1930797584.0,2020-04-22,2020-04-17,2020-04-22,2020-05-07,USD,RV,1.0,,16704.96,2020-04-22,NAA8,1930797584.0,1
9336,46837,2,1,61771.24,10524.0,4,4,2020,2,0,2020-04-22,0 days,U001,0200769623,WAL-MAR associates,,2020.0,1930748735.0,2020-04-07,2020-04-04,2020-04-07,2020-04-22,USD,RV,1.0,,61771.24,2020-04-07,NAH4,1930748735.0,1
9337,46839,2,1,2322.34,10524.0,5,4,2020,2,1,2020-04-22,1-15days,U001,0200769623,WAL-MAR in,,2020.0,1930751557.0,2020-04-06,2020-04-05,2020-04-06,2020-04-21,USD,RV,1.0,,2322.34,2020-04-06,NAH4,1930751557.0,1
9338,46852,0,1,19641.61121721311,2968.0,1,4,2020,2,2,2020-04-17,1-15days,CA02,0140104423,METRO  associates,,2020.0,2960625364.0,2020-04-01,2020-04-01,2020-04-01,2020-04-15,CAD,RV,1.0,,24290.69,2020-04-05,CA10,2960625364.0,1
9339,46856,2,1,27681.85,15506.0,15,3,2020,1,2,2020-04-01,1-15days,U001,0200707822,PUBLI us,,2020.0,1930654809.0,2020-03-15,2020-03-15,2020-03-15,2020-03-30,USD,RV,1.0,,27681.85,2020-03-15,NAA8,1930654809.0,1
9340,46860,2,1,10449.93,10524.0,12,3,2020,1,0,2020-03-27,0 days,U001,0200769623,WAL-MAR in,,2020.0,1930645102.0,2020-03-12,2020-03-12,2020-03-12,2020-03-27,USD,RV,1.0,,10449.93,2020-03-12,NAH4,1930645102.0,1
9341,46866,2,1,9497.45,10524.0,4,3,2020,1,0,2020-03-19,0 days,U001,0200769623,WAL-MAR corporation,,2020.0,1930598329.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,,9497.45,2020-03-04,NAH4,1930598329.0,1
9342,46873,2,1,16082.79,15506.0,5,5,2020,2,3,2020-05-23,1-15days,U001,0200704045,RA corp,,2020.0,1930859239.0,2020-05-05,2020-05-05,2020-05-05,2020-05-20,USD,RV,1.0,,16082.79,2020-05-05,NAA8,1930859239.0,1
9343,46876,2,3,37322.23,15506.0,27,4,2020,2,0,2020-05-12,0 days,U001,0200793830,M associates,,2020.0,1930828689.0,2020-04-27,2020-04-27,2020-04-27,2020-05-12,USD,RV,1.0,,37322.23,2020-04-27,NAA8,1930828689.0,1
9344,46883,0,3,50480.83838524589,2968.0,17,4,2020,2,1,2020-04-28,1-15days,CA02,0140104440,SO in,,2020.0,2960628347.0,2020-04-17,2020-04-17,2020-04-17,2020-04-27,CAD,RV,1.0,,62429.42,2020-04-17,CA10,2960628347.0,1
9345,46884,2,6,20668.72,712.0,12,3,2020,1,1,2020-03-28,1-15days,U001,0200772670,ASSOCIAT corp,,2020.0,1930645154.0,2020-03-12,2020-03-12,2020-03-12,2020-03-27,USD,RV,1.0,,20668.72,2020-03-12,NAU5,1930645154.0,1
9346,46888,2,1,106977.82,15506.0,14,3,2020,1,-2,2020-03-29,0 days,U001,0100031704,DELHAIZE llc,,2020.0,1930652809.0,2020-03-16,2020-03-14,2020-03-16,2020-03-31,USD,RV,1.0,,106977.82,2020-03-16,NAA8,1930652809.0,1
9347,46892,2,1,12384.7,10524.0,20,3,2020,1,0,2020-04-05,0 days,U001,0200769623,WAL-MAR co,,2020.0,1930675647.0,2020-03-21,2020-03-20,2020-03-21,2020-04-05,USD,RV,1.0,,12384.7,2020-03-21,NAH4,1930675647.0,1
9348,46893,2,5,1087.35,15506.0,10,4,2020,2,0,2020-04-24,0 days,U001,0200726979,BJ'S  systems,,2020.0,1930772981.0,2020-04-09,2020-04-10,2020-04-09,2020-04-24,USD,RV,1.0,,1087.35,2020-04-09,NAA8,1930772981.0,1
9349,46896,2,3,3466.1,623.0,26,3,2020,1,-2,2020-04-25,0 days,U001,0200705742,DOT foundation,,2020.0,1930706270.0,2020-03-26,2020-03-26,2020-03-26,2020-04-27,USD,RV,1.0,,3466.1,2020-03-26,NA32,1930706270.0,1
9350,46899,2,8,507.4,15506.0,28,3,2020,1,1,2020-04-15,1-15days,U001,200726979,BJ'S  co,,2020.0,1930716793.0,2020-03-30,2020-03-28,2020-03-30,2020-04-14,USD,RV,1.0,,507.4,2020-03-30,NAA8,1930716793.0,1
9351,46900,2,1,89608.08,15506.0,3,4,2020,2,0,2020-04-18,0 days,U001,0200723794,MID MO co,,2020.0,1930738560.0,2020-04-03,2020-04-03,2020-04-03,2020-04-18,USD,RV,1.0,,89608.08,2020-04-03,NAA8,1930738560.0,1
9352,46901,2,1,85.65,590.0,24,3,2020,1,-25,2020-05-03,0 days,U001,0200078854,MC A systems,,2020.0,1930690084.0,2020-03-24,2020-03-24,2020-03-24,2020-05-28,USD,RV,1.0,,85.65,2020-03-24,NAGD,1930690084.0,1
9353,46911,2,1,11728.19,15506.0,17,4,2020,2,0,2020-05-07,0 days,U001,0200418007,AM llc,,2020.0,1930797585.0,2020-04-22,2020-04-17,2020-04-22,2020-05-07,USD,RV,1.0,,11728.19,2020-04-22,NAA8,1930797585.0,1
9354,46913,2,17,5976.88,15506.0,3,5,2020,2,1,2020-05-18,1-15days,U001,200705742,DOT corp,,2020.0,1930853626.0,2020-05-02,2020-05-03,2020-05-02,2020-05-17,USD,RV,1.0,,5976.88,2020-05-02,NAA8,1930853626.0,1
9355,46916,2,3,4270.29,15506.0,6,4,2020,2,1,2020-04-22,1-15days,U001,200792734,MDV/ llc,,2020.0,1930755489.0,2020-04-06,2020-04-06,2020-04-06,2020-04-21,USD,RV,1.0,,4270.29,2020-04-06,NAA8,1930755489.0,1
9356,46921,2,1,49987.5,10524.0,28,2,2020,1,0,2020-03-15,0 days,U001,0200769623,WAL-MAR llc,,2020.0,1930581114.0,2020-02-29,2020-02-28,2020-02-29,2020-03-15,USD,RV,1.0,,49987.5,2020-02-29,NAH4,1930581114.0,1
9357,46926,2,2,4964.75,15506.0,25,3,2020,1,1,2020-04-10,1-15days,U001,0200772595,SAFEW trust,,2020.0,1930700040.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,,4964.75,2020-03-25,NAA8,1930700040.0,1
9358,46928,2,1,1748.38,10524.0,3,3,2020,1,1,2020-03-19,1-15days,U001,0200769623,WAL-MAR ,,2020.0,1930593975.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,,1748.38,2020-03-03,NAH4,1930593975.0,1
9359,46935,0,1,65709.18013114754,2968.0,14,3,2020,1,16,2020-04-12,16-30days,CA02,0140104429,COSTCO co,,2020.0,2960620883.0,2020-03-14,2020-03-14,2020-03-14,2020-03-27,CAD,RV,1.0,,81262.24,2020-03-17,CA10,2960620883.0,1
9360,46936,2,1,31393.57,10524.0,30,3,2020,1,1,2020-04-16,1-15days,U001,0200769623,WAL-MAR corp,,2020.0,1930721716.0,2020-03-31,2020-03-30,2020-03-31,2020-04-15,USD,RV,1.0,,31393.57,2020-03-31,NAH4,1930721716.0,1
9361,46939,2,1,18589.21,10524.0,28,4,2020,2,1,2020-05-13,1-15days,U001,0200769623,WAL-MAR llc,,2020.0,1930832415.0,2020-04-27,2020-04-28,2020-04-27,2020-05-12,USD,RV,1.0,,18589.21,2020-04-27,NAH4,1930832415.0,1
9362,46968,2,1,10087.39,10524.0,29,4,2020,2,0,2020-05-15,0 days,U001,0200769623,WAL-MAR us,,2020.0,1930838508.0,2020-04-30,2020-04-29,2020-04-30,2020-05-15,USD,RV,1.0,,10087.39,2020-04-30,NAH4,1930838508.0,1
9363,46976,2,1,22019.6,15506.0,8,4,2020,2,4,2020-04-27,1-15days,U001,0200418007,AM foundation,,2020.0,1930763604.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,1.0,,22019.6,2020-04-08,NAA8,1930763604.0,1
9364,46977,0,3,49937.576069672126,2968.0,6,5,2020,2,6,2020-05-24,1-15days,CA02,140105686,SYSC llc,,2020.0,2960633120.0,2020-05-06,2020-05-06,2020-05-06,2020-05-18,CAD,RV,1.0,,61757.57,2020-05-08,CA10,2960633120.0,1
9365,46979,2,5,165.9,15506.0,23,3,2020,1,5,2020-04-10,1-15days,U001,0200726979,BJ'S  corp,,2020.0,1930689612.0,2020-03-21,2020-03-23,2020-03-21,2020-04-05,USD,RV,1.0,,165.9,2020-03-21,NAA8,1930689612.0,1
9366,46980,2,1,69541.58,15506.0,7,5,2020,2,-2,2020-05-20,0 days,U001,0200704045,RA associates,,2020.0,1930876975.0,2020-05-07,2020-05-07,2020-05-07,2020-05-22,USD,RV,1.0,,69541.58,2020-05-07,NAA8,1930876975.0,1
9367,46981,2,4,33853.09,1354.0,3,4,2020,2,0,2020-04-17,0 days,U001,0200762301,C&S WH ,,2020.0,1930739203.0,2020-04-02,2020-04-03,2020-04-02,2020-04-17,USD,RV,1.0,,33853.09,2020-04-02,NAC6,1930739203.0,1
9368,46985,2,1,23286.6,10524.0,10,5,2020,2,0,2020-05-27,0 days,U001,200769623,WAL-MAR us,,2020.0,1930885106.0,2020-05-12,2020-05-10,2020-05-12,2020-05-27,USD,RV,1.0,,23286.6,2020-05-12,NAH4,1930885106.0,1
9369,46993,2,1,63863.17,15506.0,2,4,2020,2,-1,2020-04-16,0 days,U001,0200418007,AM corporation,,2020.0,1930731273.0,2020-04-02,2020-04-02,2020-04-02,2020-04-17,USD,RV,1.0,,63863.17,2020-04-02,NAA8,1930731273.0,1
9370,46994,2,1,32163.67,10524.0,2,5,2020,2,0,2020-05-17,0 days,U001,0200769623,WAL-MAR us,,2020.0,1930853702.0,2020-05-02,2020-05-02,2020-05-02,2020-05-17,USD,RV,1.0,,32163.67,2020-05-02,NAH4,1930853702.0,1
9371,47001,2,4,119281.87,1354.0,3,3,2020,1,0,2020-03-18,0 days,U001,0200762301,C&S WH corp,,2020.0,1930594094.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,,119281.87,2020-03-03,NAC6,1930594094.0,1
9372,47005,2,1,400.7,10524.0,5,4,2020,2,1,2020-04-23,1-15days,U001,0200769623,WAL-MAR corp,,2020.0,1930751814.0,2020-04-07,2020-04-05,2020-04-07,2020-04-22,USD,RV,1.0,,400.7,2020-04-07,NAH4,1930751814.0,1
9373,47021,2,156,30843.74,10524.0,6,3,2020,1,0,2020-03-24,0 days,U001,0200759878,SA systems,,2020.0,1930617224.0,2020-03-09,2020-03-06,2020-03-09,2020-03-24,USD,RV,1.0,,30843.74,2020-03-09,NAH4,1930617224.0,1
